SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Manual Daily Rainfall (mm)
9272,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,07-05-2022 08:30,4.2
9273,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,10-05-2022 08:30,22.4
9274,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,12-05-2022 08:30,2
9275,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,13-05-2022 08:30,92.4
9276,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,14-05-2022 08:30,110.2
9277,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,15-05-2022 08:30,90.8
9278,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,16-05-2022 08:30,155.2
9279,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,17-05-2022 08:30,105.2
9280,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,18-05-2022 08:30,82.6
9281,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,19-05-2022 08:30,16.2
9282,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,20-05-2022 08:30,80.4
9283,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,21-05-2022 08:30,32.2
9284,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,22-05-2022 08:30,4.2
9285,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,26-05-2022 08:30,3.2
9286,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,27-05-2022 08:30,27.2
9287,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,01-06-2022 08:30,7.6
9288,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,02-06-2022 08:30,10
9289,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,03-06-2022 08:30,4.4
9290,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,04-06-2022 08:30,7.2
9291,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,05-06-2022 08:30,10.4
9292,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,06-06-2022 08:30,8.2
9293,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,07-06-2022 08:30,4.4
9294,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,09-06-2022 08:30,172.2
9295,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,10-06-2022 08:30,4.6
9296,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,11-06-2022 08:30,29.4
9297,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,12-06-2022 08:30,167.2
9298,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,13-06-2022 08:30,4.2
9299,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,14-06-2022 08:30,225.2
9300,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,15-06-2022 08:30,196.6
9301,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,16-06-2022 08:30,230.8
9302,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,17-06-2022 08:30,215.4
9303,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,18-06-2022 08:30,191.2
9304,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,19-06-2022 08:30,105.4
9305,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,20-06-2022 08:30,28.2
9306,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,21-06-2022 08:30,8.4
9307,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,26-06-2022 08:30,6.4
9308,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,27-06-2022 08:30,16.2
9309,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,28-06-2022 08:30,219.6
9310,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,29-06-2022 08:30,138.2
9311,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,30-06-2022 08:30,10.4
9312,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,01-07-2022 08:30,17.2
9313,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,02-07-2022 08:30,6.8
9314,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,09-07-2022 08:30,4.2
9315,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,11-07-2022 08:30,29.4
9316,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,18-07-2022 08:30,8.2
9317,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,19-07-2022 08:30,28
9318,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,20-07-2022 08:30,16.2
9319,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,21-07-2022 08:30,96.6
9320,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,22-07-2022 08:30,2.6
9321,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,24-07-2022 08:30,42.2
9322,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,25-07-2022 08:30,7.8
9323,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,26-07-2022 08:30,51
9324,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,28-07-2022 08:30,72.2
9325,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,29-07-2022 08:30,5.4
9326,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,30-07-2022 08:30,54.2
9327,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,31-07-2022 08:30,152
9328,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,01-08-2022 08:30,130
9329,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,02-08-2022 08:30,31.2
9330,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,04-08-2022 08:30,7.2
9331,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,05-08-2022 08:30,28.4
9332,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,06-08-2022 08:30,10.26
9333,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,08-08-2022 08:30,5.4
9334,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,14-08-2022 08:30,20.6
9335,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,16-08-2022 08:30,3.6
9336,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,17-08-2022 08:30,18.2
9337,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,20-08-2022 08:30,8.6
9338,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,24-08-2022 08:30,19.8
9339,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,30-08-2022 08:30,35
9340,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,31-08-2022 08:30,48.4
9341,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,01-09-2022 08:30,6.4
9342,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,02-09-2022 08:30,8.2
9343,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,03-09-2022 08:30,55
9344,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,04-09-2022 08:30,15
9345,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,05-09-2022 08:30,44.8
9346,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,06-09-2022 08:30,12
9347,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,08-09-2022 08:30,5.2
9348,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,12-09-2022 08:30,2.6
9349,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,13-09-2022 08:30,35.8
9350,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,16-09-2022 08:30,7.4
9351,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,17-09-2022 08:30,2
9352,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,18-09-2022 08:30,23.2
9353,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,19-09-2022 08:30,2.6
9354,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,22-09-2022 08:30,88.2
9355,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,23-09-2022 08:30,26.4
9356,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,24-09-2022 08:30,42
9357,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,25-09-2022 08:30,29.2
9358,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,03-10-2022 08:30,5.8
9359,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,04-10-2022 08:30,3.6
9360,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,06-10-2022 08:30,2.4
9361,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,07-10-2022 08:30,10
9362,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,08-10-2022 08:30,17.2
9363,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,09-10-2022 08:30,12.4
9364,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,10-10-2022 08:30,17.2
9365,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,11-10-2022 08:30,12.4
9366,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,12-10-2022 08:30,15.8
9367,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,13-10-2022 08:30,16.8
9368,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,25-10-2022 08:30,29.4
9369,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,26-10-2022 08:30,13.2
9370,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,27-10-2022 08:30,2.2
9371,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,22-02-2023 08:30,4.6
9372,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,23-02-2023 08:30,9.4
9373,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,08-03-2023 08:30,11.4
9374,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,16-03-2023 08:30,22.8
9375,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,18-03-2023 08:30,14.6
9376,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,19-03-2023 08:30,20.4
9377,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,20-03-2023 08:30,24.2
9378,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,21-03-2023 08:30,10.4
9379,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,22-03-2023 08:30,4.4
9380,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,23-03-2023 08:30,20.2
9381,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,25-03-2023 08:30,3.2
9382,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,01-04-2023 08:30,4.6
9383,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,02-04-2023 08:30,13.8
9384,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,03-04-2023 08:30,21.6
9385,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,04-04-2023 08:30,20.4
9386,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,05-04-2023 08:30,5
9387,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,19-04-2023 08:30,3.6
9388,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,20-04-2023 08:30,22
9389,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,21-04-2023 08:30,20.4
9390,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,22-04-2023 08:30,32.2
9391,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,23-04-2023 08:30,19.4
9392,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,27-04-2023 08:30,10
9393,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,28-04-2023 08:30,8
9394,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,29-04-2023 08:30,31.4
9395,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,30-04-2023 08:30,4.6
9396,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,01-05-2023 08:30,4
9397,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,02-05-2023 08:30,3.8
9398,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,08-05-2023 08:30,7.2
9399,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,10-05-2023 08:30,2.2
9400,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,16-05-2023 08:30,2.4
9401,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,17-05-2023 08:30,86
9402,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,18-05-2023 08:30,46.6
9403,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,19-05-2023 08:30,8
9404,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,20-05-2023 08:30,2.4
9405,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,21-05-2023 08:30,5.2
9406,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,22-05-2023 08:30,10.22
9407,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,24-05-2023 08:30,12.2
9408,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,26-05-2023 08:30,13.8
9409,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,27-05-2023 08:30,8
9410,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,28-05-2023 08:30,16.8
9411,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,01-06-2023 08:30,2.2
9412,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,02-06-2023 08:30,2.8
9413,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,04-06-2023 08:30,15.6
9414,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,05-06-2023 08:30,4.2
9415,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,09-06-2023 08:30,3.8
9416,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,10-06-2023 08:30,86.2
9417,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,11-06-2023 08:30,29.4
9418,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,12-06-2023 08:30,26.6
9419,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,13-06-2023 08:30,10.6
9420,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,14-06-2023 08:30,12.6
9421,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,15-06-2023 08:30,130.6
9422,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,16-06-2023 08:30,106
9423,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,17-06-2023 08:30,38.6
9424,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,18-06-2023 08:30,128.4
9425,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,19-06-2023 08:30,152.4
9426,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,20-06-2023 08:30,77
9427,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,21-06-2023 08:30,180.6
9428,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,22-06-2023 08:30,225.8
9429,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,23-06-2023 08:30,93.8
9430,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,27-06-2023 08:30,4.8
9431,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,28-06-2023 08:30,2.6
9432,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,30-06-2023 08:30,3.2
9433,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,01-07-2023 08:30,59.4
9434,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,02-07-2023 08:30,115.4
9435,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,03-07-2023 08:30,71.2
9436,Roumari State Dispensary,Assam,18,Assam,291,KAMRUP,CHAMARIA,-,-,-,-,-,-,-,-,26.52406389,90.56400000,04-07-2023 08:30,16.6
